郵便番号, 地域区分ID, (旧)郵便番号, 都道府県名(よみ), 市区町村名(よみ), 町域名(よみ), 都道府県名, 市区町村名, 町域名, 一町域が二以上の郵便番号で表される場合の表示, 小字毎に番地が起番されている町域の表示, 丁目を有する町域の場合の表示, 一つの郵便番号で二以上の町域を表す場合の表示, 更新の表示, 変更理由, 登録日, 修正日
post_id, region_id, post_id_old, state_re, cities_re, town_re, state, cities, town,more_info1,more_info2,more_info3,more_info4,more_info5,more_info6, create_on, modify_on
8010851,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾋｶﾞｼﾎﾝﾏﾁ,福岡県,北九州市門司区,東本町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000052,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾋｶﾞｼﾏｲｿｳ,福岡県,北九州市門司区,東馬寄,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010853,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾋｶﾞｼﾐﾅﾄﾏﾁ,福岡県,北九州市門司区,東港町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010873,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾋｶﾞｼﾓｼﾞ,福岡県,北九州市門司区,東門司,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010813,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾋｼｬｸﾀﾞ,福岡県,北九州市門司区,柄杓田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010814,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾋｼｬｸﾀﾞﾏﾁ,福岡県,北九州市門司区,柄杓田町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010842,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾋﾛｲｼ,福岡県,北九州市門司区,広石,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000047,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾌｼﾞﾏﾂ,福岡県,北九州市門司区,藤松,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000002,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾌﾀﾏﾂﾁｮｳ,福岡県,北九州市門司区,二タ松町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000032,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾌﾛｳﾁｮｳ,福岡県,北九州市門司区,不老町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000035,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾍﾞﾂｲﾝ,福岡県,北九州市門司区,別院,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010875,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾎｳｼｱﾝ,福岡県,北九州市門司区,法師庵,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010834,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾎﾝﾏﾁ,福岡県,北九州市門司区,本町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000012,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾏﾂｻﾞｷﾁｮｳ,福岡県,北九州市門司区,松崎町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000064,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾏﾂﾊﾞﾗ,福岡県,北九州市門司区,松原,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010831,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾏﾙﾔﾏ,福岡県,北九州市門司区,丸山,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010824,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾏﾙﾔﾏﾖｼﾉﾏﾁ,福岡県,北九州市門司区,丸山吉野町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000043,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾐﾄﾞﾘｶﾞｵｶ,福岡県,北九州市門司区,緑ケ丘,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010852,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾐﾅﾄﾏﾁ,福岡県,北九州市門司区,港町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000021,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾐﾅﾐﾎﾝﾏﾁ,福岡県,北九州市門司区,南本町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010855,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾓｼﾞ,福岡県,北九州市門司区,門司,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8010832,40101,801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾓﾄｷﾖﾀｷ,福岡県,北九州市門司区,元清滝,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000030,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾓﾓﾔﾏﾀﾞｲ,福岡県,北九州市門司区,桃山台,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000036,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾔﾅｷﾞﾊﾗﾏﾁ,福岡県,北九州市門司区,柳原町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000025,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾔﾅｷﾞﾏﾁ,福岡県,北九州市門司区,柳町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8000006,40101,800,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾓｼﾞｸ,ﾔﾊｽﾞﾏﾁ,福岡県,北九州市門司区,矢筈町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080000,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,福岡県,北九州市若松区,以下に掲載がない場合,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080141,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱｵﾊﾞﾀﾞｲﾋｶﾞｼ,福岡県,北九州市若松区,青葉台東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080143,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱｵﾊﾞﾀﾞｲﾆｼ,福岡県,北九州市若松区,青葉台西,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080142,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱｵﾊﾞﾀﾞｲﾐﾅﾐ,福岡県,北九州市若松区,青葉台南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080175,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱｶｲﾜﾏﾁ(10-12ﾊﾞﾝﾁ),福岡県,北九州市若松区,赤岩町（１０〜１２番地）,1,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080075,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱｶｲﾜﾏﾁ(ｿﾉﾀ),福岡県,北九州市若松区,赤岩町（その他）,1,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080003,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱｶｻｷﾏﾁ,福岡県,北九州市若松区,赤崎町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080073,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱｶｼﾏﾏﾁ,福岡県,北九州市若松区,赤島町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080122,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱﾏｽﾐ,福岡県,北九州市若松区,蜑住,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080123,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱﾘｹﾞ,福岡県,北九州市若松区,有毛,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080022,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱﾝｾ,福岡県,北九州市若松区,安瀬,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080124,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｱﾝﾔ,福岡県,北九州市若松区,安屋,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080071,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｲﾏﾐﾂ,福岡県,北九州市若松区,今光,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080014,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｴｲｾｲｶﾞﾜﾏﾁ,福岡県,北九州市若松区,栄盛川町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080032,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵｲﾏﾂ,福岡県,北九州市若松区,老松,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080061,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵｵｲｹﾏﾁ,福岡県,北九州市若松区,大池町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080033,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵｵｲﾄﾞﾏﾁ,福岡県,北九州市若松区,大井戸町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080051,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵｵﾀﾆﾏﾁ,福岡県,北九州市若松区,大谷町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080133,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵｵﾄﾘｲ,福岡県,北九州市若松区,大鳥居,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080008,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵﾀﾞｹ(1-1953､3006-3008ﾊﾞﾝﾁ､ｱｲｶﾜ､ｵﾆｶﾞｻｶ､ｶﾗｷ､ ﾂﾊﾞｷ､ﾜｷﾉｳﾗ),福岡県,北九州市若松区,小竹（１〜１９５３、３００６〜３００８番地、相川、鬼ケ坂、唐木、 椿、脇ノ浦）,1,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080108,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵﾀﾞｹ(ｿﾉﾀ),福岡県,北九州市若松区,小竹（その他）,1,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080134,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｵﾄﾏﾙ,福岡県,北九州市若松区,乙丸,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080106,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｶﾀﾔﾏ,福岡県,北九州市若松区,片山,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080015,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｶﾐﾊﾗﾏﾁ,福岡県,北九州市若松区,上原町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080105,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｶﾓｵﾀﾞ,福岡県,北九州市若松区,鴨生田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080023,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｷﾀﾊﾏ,福岡県,北九州市若松区,北浜,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080027,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｷﾀﾐﾅﾄﾏﾁ,福岡県,北九州市若松区,北湊町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080011,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｷｮｳﾅﾝﾏﾁ,福岡県,北九州市若松区,響南町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080066,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｸｷﾉｳﾐﾁｭｳｵｳ,福岡県,北九州市若松区,くきのうみ中央,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080054,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｸｷﾉﾊﾏ,福岡県,北九州市若松区,久岐の浜,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080007,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｺｲｼ,福岡県,北九州市若松区,小石,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080001,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｺｲｼﾎﾝﾑﾗﾏﾁ,福岡県,北九州市若松区,小石本村町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080046,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｺｲﾄﾏﾁ,福岡県,北九州市若松区,小糸町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080002,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｺｳﾖｳﾏﾁ,福岡県,北九州市若松区,向洋町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080132,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｺｼｷ,福岡県,北九州市若松区,小敷,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080139,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｺｼｷﾋﾋﾞｷﾉ,福岡県,北九州市若松区,小敷ひびきの,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080026,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｻｸﾗﾏﾁ,福岡県,北九州市若松区,桜町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080041,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｻｺﾀﾞﾏﾁ,福岡県,北九州市若松区,迫田町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080131,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｼｵﾔ,福岡県,北九州市若松区,塩屋,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080005,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｼﾓﾊﾗﾏﾁ,福岡県,北九州市若松区,下原町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080052,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｼﾝｵｵﾀﾆﾏﾁ,福岡県,北九州市若松区,新大谷町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080053,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ｽﾀﾗ,福岡県,北九州市若松区,修多羅,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080148,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾀｶｽ,福岡県,北九州市若松区,高須,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080144,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾀｶｽﾋｶﾞｼ,福岡県,北九州市若松区,高須東,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080146,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾀｶｽﾆｼ,福岡県,北九州市若松区,高須西,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080145,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾀｶｽﾐﾅﾐ,福岡県,北九州市若松区,高須南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080147,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾀｶｽｷﾀ,福岡県,北九州市若松区,高須北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080121,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾀｹﾅﾐ,福岡県,北九州市若松区,竹並,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080042,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾀﾅﾀﾞﾏﾁ,福岡県,北九州市若松区,棚田町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080076,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾄﾞｳｼﾞﾏﾙ,福岡県,北九州市若松区,童子丸,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080112,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾄﾝﾀﾞ,福岡県,北九州市若松区,頓田,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080025,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾅｶｶﾞﾜﾏﾁ,福岡県,北九州市若松区,中川町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080047,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾅｶﾊﾀﾏﾁ,福岡県,北九州市若松区,中畑町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080013,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾅﾐｳﾁﾏﾁ,福岡県,北九州市若松区,波打町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080004,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾆｼｺｲｼﾏﾁ,福岡県,北九州市若松区,西小石町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080031,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾆｼｿﾞﾉﾏﾁ,福岡県,北九州市若松区,西園町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080101,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾆｼﾃﾝｼﾞﾝﾏﾁ,福岡県,北九州市若松区,西天神町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080043,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾆｼﾊﾀﾏﾁ,福岡県,北九州市若松区,西畑町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080035,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾊｸｻﾝ,福岡県,北九州市若松区,白山,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080104,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾊﾀｹﾀﾞ,福岡県,北九州市若松区,畠田,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080055,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾊﾀﾀﾞﾆﾏﾁ,福岡県,北九州市若松区,畑谷町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080136,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾊﾅﾉｼﾞ,福岡県,北九州市若松区,花野路,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080024,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾊﾏﾏﾁ,福岡県,北九州市若松区,浜町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080113,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾊﾗｲｶﾞﾜ,福岡県,北九州市若松区,払川,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080016,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾊﾗﾏﾁ,福岡県,北九州市若松区,原町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080017,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾋｶﾞｼｺｲｼﾏﾁ,福岡県,北九州市若松区,東小石町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080044,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾋｶﾞｼﾊﾀﾏﾁ,福岡県,北九州市若松区,東畑町,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080102,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾋｶﾞｼﾌﾀｼﾞﾏ,福岡県,北九州市若松区,東二島,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080135,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾋﾋﾞｷﾉ,福岡県,北九州市若松区,ひびきの,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080138,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾋﾋﾞｷﾉｷﾀ,福岡県,北九州市若松区,ひびきの北,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080137,40103,80801,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾋﾋﾞｷﾉﾐﾅﾐ,福岡県,北九州市若松区,ひびきの南,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080021,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾋﾋﾞｷﾏﾁ,福岡県,北九州市若松区,響町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080012,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾌｶﾏﾁ,福岡県,北九州市若松区,深町,0,0,1,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
8080065,40103,808,ﾌｸｵｶｹﾝ,ｷﾀｷｭｳｼｭｳｼﾜｶﾏﾂｸ,ﾌｼﾞﾉｷ,福岡県,北九州市若松区,藤木,0,0,0,0,0,0,2016-02-13 10:00:00,2016-02-13 10:00:00
